url,description,content,success
https://homepage.ntu.edu.tw/~ntuga/admin/index.html,,"# 臺大行政大樓單位索引Administration Building - List of Offices

Main Content
行政大樓  Administration Building
行政大樓位於椰林大道上 、前方廣場是傅鐘和方形噴水池。 行政大樓是棟磚紅色的二層樓建築，正面入口 4 支古典的科林式柱是它的重要代表景觀。
The Administration Building (M50) sits on the Palm Boulevard behind the Fu Bell and water fountain. Layered with vibrant red bricks and adorned with classic Corinthian order columns, this Japanese-style building is representative of the University's historic past.
1樓
101
訪客中心
Visitor Center
102
課外活動指導組
Student Activities Division
103
第三會議室
Conference Room 3
104
事務組
General Services Division
106
註冊組
Undergraduate Academic Affairs Division
107
招生辦公室
Office of Admissions
108
課務組講義股
Instructional Copy Service
109
副學務長室
Deputy Vice President, Student Affairs
111
生活輔導組
Student Assistance Division
112
僑生及陸生輔導組
Overseas Chinese and Mainland Chinese Students Advising Division
114
學務長室
Vice President, Student Affairs
117
第一會議室
Conference Room 1
2樓
201
校長室
Office of the President
202
丁副校長室
Executive Vice President Ding
203
廖副校長室
Executive Vice President Liao
204
主任秘書室
Secretary-General
205
媒體公關中心
Media Relations and Communications Center
206
記者接待室
Press Room
207
秘書室
Secretariat
208
課務組
Curriculum Division
209
教務處會議室
OAA Meeting Room
210
研究生教務組
Graduate Academic Affairs Division
211
教務處秘書室
Secretariat of Academic Affairs
212
教務長室
Vice President, Academic Affairs
213
總務長室
Vice President, General Affairs
214
總務處秘書室
Secretariat of General Affairs
215
張副校長室
Executive Vice President Chang
216
曾副校長室
Executive Vice President Tseng
217
接待室
Reception room
218
貴賓室
VIP Lounge
219
會議室
Conference Room
3樓
300
紀念品籌備辦公室
Campus Store Preparation Office
301
國立臺灣大學系統
National Taiwan University System
302
資訊組
Computer Information Management Division
303
臺大校友雙月刊
NTU Alumni Bimonthly
304
校園規劃小組
Campus Planning Office
305
保管組
Property Management Division
306
校務研究辦公室
Office of Institutional Research
307
永續辦公室
Office of Sustainability
308
文書組
Documentation Division
309
副總務長室
Deputy Vice President, General Affairs
Overseas Chinese and Mainland Chinese Students Advising Division
列印成績單
列印成績單 (大學部)
Print Transcript (For undergraduate students)
在註冊組辦公室 (106) 旁邊的樓梯間
In the staircase next to Undergraduate Academic Affairs Division  (R106)
列印成績單 (研究所/博士班)
Print Transcript (For master/doctoral graduate students)
在招生辦公室 (107) 旁邊的樓梯間
In the staircase next to the Office of Admissions (R107)",True
https://homepage.ntu.edu.tw/~ntuga/admin/jinxian.html,,"# 臺大行政大樓單位索引Administration Building - List of Offices

Main Content
敬賢樓  Jinxian Hall
敬賢樓（舊稱第二行政大樓）為五層樓的磚紅色建築，在行政大樓的西側、有走廊相互連結。 本棟建物的西側是農化新館。
The Jinxian Hall (M43, originally named ""the 2nd Administration Building"") is located west to the Administration Building with a hallway connecting the two. The five-strory building can be noted by its vibrant red tilings. The west end of the building is used as the New Agricultural Chemistry Building.
1樓
115
出納組
Cashier Division
2樓
219
電信室
Telecommunications Room
220
教職員住宿服務組
Faculty and Staff Housing Division
222
國際產學教育合作聯盟專案辦公室
International Industrial Talents Education special program Office
3樓
319
主計室第二組、第五組
The 2nd Division, the 5th Division, Accounting Department
321
主計主任室
Comptroller, Accounting Department
322
主計室專門委員、第二組
Senior Executive Officer, The 2nd Division, Accounting Department
4樓
417
主計室第一組、第三組、第四組
The 1st Division, the 3rd Division, the 4th Division, Accounting Department
419
稽核室
Office of Internal Audits
5樓
522
採購組
Procurement Division
523
雙語教育中心
Center for Bilingual Educationn
524
開標室
Bidding Room
地下1樓
B1
公文交換中心
Center for Document Exchange",True
https://homepage.ntu.edu.tw/~ntuga/admin/lixian.html,,"# 臺大行政大樓單位索引Admi nistration Building - List of Offices

Main Content
禮賢樓 LIxian Hall
禮賢樓是一棟8層樓的建築物，位於欒樹道、管理學院旁，自行政大樓步行至禮賢樓，大約需要5分鐘。禮賢樓是為了改善行政辦公空間不足的問題、並取代鹿鳴堂的展演、生活服務機能，而興建樓建物。地下1樓是展演空間，一、二樓是商場和餐廳，三樓是會議室，四樓到八樓是辦公室。2020年10月起各行政單位陸續進駐啟用。
The Lixian Hall is an eight-strory building , located on Golden Rain Avenue, next to the College of Management. It takes about 5 minutes to walk from the Administration Building to here. The Lixian Hall is a multi-purpose building to improve administrative office space and replace the service functions of the Lu-ming Hall.
Basement : Event, display and performance area
1F~2F : Stores, bank, food courts
3F : Meeting Rooms
4F~8F : Administrative Offices
地下 1 樓
1F
遊心劇場
University Players Theatre
1樓
1F
玉山銀行
E.SUN Bank
1F
商店
Stores
2樓
2F
餐廳
Food Courts
3樓
3F
會議室
Meeting Rooms
4樓
4F
法務處
Office of Legal Affairs
4F
營繕組
Construction and Maintenance Division
4F
經營管理組
Facilities Services Division
5樓
5F
財務管理處
Office of Financial Affairs
5F
人事室
Personnel Department
6樓
6F
研究發展處
Office of Research and Development
7樓
7F
國際事務處
Office of International Affairs
8樓
8F",True
https://homepage.ntu.edu.tw/~ntuga/admin/others.html,,"# 臺大行政大樓單位索引Administration Building - List of Offices

Main Content
行政大樓周邊辦公室  Other Offices around the Administration Building
有些行政單位的辦公室，分散於行政大樓周邊的小房子中，這些房子不一定有名字，因此暫時以英文字母代號來稱呼。查看下方清單可以進一步了解建築的介紹和使用單位 ~
Other offices not located within the two major Administration Buildings are listed here.Check the following   letters (A~E) for the complete list..
事務組雜工班
Office of Maintenance Workers
位於農化新館西側、女五舍入口旁的一層樓灰色平房。
The one-floor grey bungalow is located at west of the New Agricultural Building and in front of the 5th Women's Dormitory.
地圖 MAP
校園景觀 Campus View
保管組倉庫
The warehouse of Property Management Division
位於綠色小屋後方的一層樓灰色平房，是學生辧理借用學位服的辦公室。
The one-floor grey bungalow is behind the green log cabin shop. NTU students can rent graduation gowns in this office.
地圖 MAP
校園景觀 Campus View
行政大樓西側的一層樓平房
This single-story building west of the Administration Buildng
大煙囪是這棟房子最明顯的標誌。
The big smokestack is its most obvious landmark.
學校地圖上的建物編號 Building ID /　M45
地圖 MAP
校園景觀 Campus View
單位清單 / Offices list
文書組信件室
Mail Room
學生住宿服務組
Student Housing Service Division
資源教室
Disability Support Services, Student Counseling Center
校園安全中心
Student Safety Center
財團法人臺灣大學校園建設基金會
NTU Campus Development Foundation
望樂樓
Hall of Joy and Hope
3 層樓的望樂樓，入口處的外牆上有可愛的彩繪，中間有片綠意盎然的小小庭園「未央庭」。
The three-strory Hall of Joy and Hope (M46) can be best spotted by the vibrant walls surrounding its lovely courtyard named ""Way Young Courtyard"".
學校地圖上的建物編號 Building ID /　M46
地圖 MAP
校園景觀 Campus View
單位清單 / Offices list
心理輔導中心
Student Counseling Center
學生職業生涯發展中心
Career Center
學輔中心
Center for Student Well-being
退休人員聯誼會
Association of NTU Retirees
展書樓 Jan Shu Hall
展書樓位於舟山路上，旁邊是銘傳國小。
Jan Shu Hall is located on Zhoushan Road next to MingChuan Elementary School.
學校地圖上的建物編號 Building ID /　S21
地圖 MAP
校園景觀 Campus View
單位清單 / Offices list
駐衛警察隊
Campus Security
防災指揮中心
Emergency Operation Center
保管組動產股
Movable Assets Section, Property Management Division
性別平等教育委員會
Gender Equity Education Committee
研究誠信辦公室
Office of Research Integrity",True
